EP21|Two-handed Flamberg sword|Germany · late XVth-XVIth century|Length: approx. 170 cm, decorated.|590|xvi|EP21m.jpg|3|EP21v.jpg;EP21v2.jpg;EP21v3.jpg
EP22|Two-handed sword|Germany · late XVth-XVIth century|Length: approx. 170 cm.|520|xvi|EP22m.jpg|1|EP22v.jpg
EP64|"Feder" training sword|Germany · end of XVth century|Length: approx. 143 cm, weight approx. 1930 g.|425|xvi|mm44m.jpg|2|mm44v.jpg;mm44v2.jpg
EP65|"Feder" training sword|Germany · XVIth century|Length: approx. 141 cm, weight approx. 1830 g.|445|xvi|mm45m.jpg|2|mm45v.jpg;mm45v2.jpg
EP52|"Fechtschwert" training sword|Germany · XVIth century|Length: approx. 132 cm, weight approx. 1510 g.|330|xvi|ep52m.jpg|3|ep52v.jpg;ep52v2.jpg;ep52v3.jpg
EP63|Kriegsmesser, Swiss sabre|Switzerland / Germany · early XVIth century|Length: approx. 117 cm, weight approx. 1380 g. Special blade profile. From a private collection.|559|xvi|mm43m.jpg|3|ep63v2.jpg;mm43v.jpg;mm43v2.jpg
EP80|One-and-a-half-hand sword|South Germany · 1500-1550|Length: approx. 108 cm, weight 1409 g. From a private collection (originally the collection of Duke Anhalt-Dessau).|299|xvi|ep80m.jpg|4|ep80v.JPG;ep80v2.JPG;ep80v3.JPG;ep80v4.jpg
EP34|Landsknecht "Katzbalger" sword|Southern Germany · early XVIth century|Length: approx. 81 cm, weight approx. 1350 g. Sharp or blunt blade on request, decorated.|729|xvi|m54m.jpg|4|EP34v2.jpg;EP34v3.jpg;m54v.jpg;m54v2.jpg
EP77|Noble smallsword|XVII-XVIIIth century|Length: approx. 100 cm, weight approx. 600 g. Slightly decorated.|299|xvii-xviii|ep77m.jpg|5|ep77v.JPG;ep77v2.JPG;ep77v3.JPG;ep77v4.JPG;ep77v5.JPG
EP78|Noble smallsword|XVII-XVIIIth century|Length: approx. 100 cm, weight approx. 600 g. Decorated and simply gilded.|339|xvii-xviii|ep78m.jpg|2|ep78v.JPG;ep78v2.JPG
